Date,Lighting,Others,Power,Air,Total,weekday,Holiday,period
2021-05-01 00:00:00,0.0,6.518000000000001,2.876935,0,9.394935,Sat,1,after_class
2021-05-01 01:00:00,0.0,6.49,2.835366,0,9.325366,Sat,1,after_class
2021-05-01 02:00:00,0.0,6.558000000000001,2.982589,0,9.540589,Sat,1,after_class
2021-05-01 03:00:00,0.0,6.444,2.93236,0,9.37636,Sat,1,after_class
2021-05-01 04:00:00,0.0,6.723999999999999,2.8648100000000003,0,9.588809999999999,Sat,1,after_class
2021-05-01 05:00:00,0.0,6.404,2.464706,0,8.868706,Sat,1,after_class
2021-05-01 06:00:00,0.6600000000000001,5.934,3.131547,0,9.725547,Sat,1,after_class
2021-05-01 07:00:00,1.132,5.038,8.286128,0,14.456128,Sat,1,after_class
2021-05-01 08:00:00,2.8970000000000002,6.446,13.307338999999999,0,22.650339,Sat,1,after_class
2021-05-01 09:00:00,5.276,7.109999999999999,10.369782,0,22.755782,Sat,1,1
2021-05-01 10:00:00,5.482999999999999,7.524,14.932003,1,28.939003,Sat,1,1
2021-05-01 11:00:00,5.561,7.132,13.46669,0,26.159689999999998,Sat,1,1
2021-05-01 12:00:00,5.695,7.198,11.344927,0,24.237927,Sat,1,2
2021-05-01 13:00:00,5.691,7.19,11.098976,0,23.979976,Sat,1,break
2021-05-01 14:00:00,5.4380000000000015,6.83,16.388655,0,28.656655,Sat,1,3
2021-05-01 15:00:00,5.58,8.690000000000001,5.781585,0,20.051585000000003,Sat,1,3
2021-05-01 16:00:00,5.512,7.966,4.181169000000001,0,17.659169,Sat,1,4
2021-05-01 17:00:00,2.9830000000000005,7.222,2.497617,0,12.702617000000002,Sat,1,4
2021-05-01 18:00:00,1.9929999999999999,7.37,3.069193,0,12.432193,Sat,1,5
2021-05-01 19:00:00,1.5790000000000002,6.988,3.2839660000000004,0,11.850966,Sat,1,5
2021-05-01 20:00:00,1.444,6.712,3.283967,0,11.439967,Sat,1,5
2021-05-01 21:00:00,0.935,6.734,3.069192,0,10.738192000000002,Sat,1,after_class
2021-05-01 22:00:00,0.0,6.2540000000000004,3.245862,0,9.499862,Sat,1,after_class
2021-05-01 23:00:00,0.0,6.55,3.230274,0,9.780274,Sat,1,after_class
2021-05-02 00:00:00,0.0,5.273,2.4491180000000004,0,7.722118,Sun,1,after_class
2021-05-02 01:00:00,0.0,6.606,3.174849,0,9.780849,Sun,1,after_class
2021-05-02 02:00:00,0.0,6.708,3.2094880000000003,0,9.917488,Sun,1,after_class
2021-05-02 03:00:00,0.004,6.486,3.228541,0,9.718540999999998,Sun,1,after_class
2021-05-02 04:00:00,0.0,6.684,3.259718,0,9.943718,Sun,1,after_class
2021-05-02 05:00:00,0.0,6.41,2.686411,0,9.096411,Sun,1,after_class
2021-05-02 06:00:00,0.16100000000000003,5.704,3.135011,0,9.000011,Sun,1,after_class
2021-05-02 07:00:00,0.5700000000000001,4.642,8.336356,0,13.548356000000002,Sun,1,after_class
2021-05-02 08:00:00,3.5669999999999997,6.788,14.071176,0,24.426175999999998,Sun,1,after_class
2021-05-02 09:00:00,6.0,7.83,16.425030999999997,0,30.255030999999995,Sun,1,1
2021-05-02 10:00:00,6.022,8.193999999999999,17.784689,0,32.000689,Sun,1,1
2021-05-02 11:00:00,5.979000000000001,8.14,19.159938,0,33.278938000000004,Sun,1,1
2021-05-02 12:00:00,6.003,8.83,11.216756,0,26.049756000000002,Sun,1,2
2021-05-02 13:00:00,6.002000000000001,8.776,6.204203,0,20.982203,Sun,1,break
2021-05-02 14:00:00,5.984999999999999,9.038,5.485404,0,20.508404,Sun,1,3
2021-05-02 15:00:00,6.127000000000001,9.222,5.481939000000001,0,20.830939,Sun,1,3
2021-05-02 16:00:00,5.977,7.847999999999999,6.171294,0,19.996294,Sun,1,4
2021-05-02 17:00:00,3.9019999999999992,7.498,2.8942550000000002,0,14.294255,Sun,1,4
2021-05-02 18:00:00,3.3999999999999995,7.73,3.0726560000000003,0,14.202656,Sun,1,5
2021-05-02 19:00:00,1.4929999999999997,7.014,3.31168,0,11.81868,Sun,1,5
2021-05-02 20:00:00,0.137,6.308,3.356714,0,9.801714,Sun,1,5
2021-05-02 21:00:00,0.0,6.07,3.178311,0,9.248311000000001,Sun,1,after_class
2021-05-02 22:00:00,0.0,6.204,3.074388,0,9.278388,Sun,1,after_class
2021-05-02 23:00:00,0.0,6.658,3.1748469999999998,0,9.832847000000001,Sun,1,after_class
2021-05-03 00:00:00,0.0,4.9639999999999995,2.349525,0,7.313524999999999,Mon,0,after_class
2021-05-03 01:00:00,0.0,6.666,3.135011,0,9.801011,Mon,0,after_class
2021-05-03 02:00:00,0.0,6.680000000000001,3.13501,0,9.815010000000001,Mon,0,after_class
2021-05-03 03:00:00,0.0,6.6659999999999995,3.216417,0,9.882417,Mon,0,after_class
2021-05-03 04:00:00,0.0,6.659999999999999,3.141938,0,9.801938,Mon,0,after_class
2021-05-03 05:00:00,0.0,6.2,2.537452,0,8.737452000000001,Mon,0,after_class
2021-05-03 06:00:00,1.796,6.686,3.0969059999999997,0,11.578906,Mon,0,after_class
2021-05-03 07:00:00,2.0450000000000004,5.188,8.694893,0,15.927893000000001,Mon,0,after_class
2021-05-03 08:00:00,2.6089999999999995,5.426,14.185490999999999,0,22.220491,Mon,0,after_class
2021-05-03 09:00:00,4.035,5.734,15.468938999999999,0,25.237938999999997,Mon,0,1
2021-05-03 10:00:00,4.156000000000001,5.65,19.494222,0,29.300222,Mon,0,1
2021-05-03 11:00:00,4.374999999999999,6.304,16.958503,0,27.637503,Mon,0,1
2021-05-03 12:00:00,4.529,6.228,14.533631,0,25.290630999999998,Mon,0,2
2021-05-03 13:00:00,4.35,7.175999999999999,4.501597,0,16.027597,Mon,0,break
2021-05-03 14:00:00,3.8609999999999998,6.464,8.211649,0,18.536648999999997,Mon,0,3
2021-05-03 15:00:00,4.074999999999999,5.644,11.208096000000001,0,20.927096,Mon,0,3
2021-05-03 16:00:00,4.196,6.2219999999999995,6.380872,0,16.798872,Mon,0,4
2021-05-03 17:00:00,4.116,7.584,2.65177,0,14.351769999999998,Mon,0,4
2021-05-03 18:00:00,3.7330000000000005,7.997999999999999,3.259718,0,14.990718,Mon,0,5
2021-05-03 19:00:00,2.9849999999999994,7.608,3.2510589999999997,0,13.844059,Mon,0,5
2021-05-03 20:00:00,1.6979999999999993,7.042,3.207756,0,11.947755999999998,Mon,0,5
2021-05-03 21:00:00,0.0,6.128,3.36364,0,9.49164,Mon,0,after_class
2021-05-03 22:00:00,0.0,6.282,3.296093,0,9.578092999999999,Mon,0,after_class
2021-05-03 23:00:00,0.0,6.66,3.174848,0,9.834848000000001,Mon,0,after_class
2021-05-04 00:00:00,0.0,4.909999999999999,2.425737,0,7.335736999999999,Tue,0,after_class
2021-05-04 01:00:00,0.0,6.712000000000001,3.216415,0,9.928415000000001,Tue,0,after_class
2021-05-04 02:00:00,0.0,6.680000000000001,3.159259,0,9.839259,Tue,0,after_class
2021-05-04 03:00:00,0.0,6.64,3.147135,0,9.787135,Tue,0,after_class
2021-05-04 04:00:00,0.0,6.702000000000001,2.975663,0,9.677663,Tue,0,after_class
2021-05-04 05:00:00,0.0,6.506,2.6188599999999997,0,9.12486,Tue,0,after_class
2021-05-04 06:00:00,0.3,5.718,3.1557959999999996,0,9.173796,Tue,0,after_class
2021-05-04 07:00:00,0.491,4.962,7.981287999999999,0,13.434287999999999,Tue,0,after_class
2021-05-04 08:00:00,1.256,5.032,13.168776000000001,0,19.456776,Tue,0,after_class
2021-05-04 09:00:00,2.311,5.331999999999999,17.533545,0,25.176544999999997,Tue,0,1
2021-05-04 10:00:00,2.497,5.864,20.131615,0,28.492615,Tue,0,1
2021-05-04 11:00:00,2.641,5.574,20.372371,0,28.587371,Tue,0,1
2021-05-04 12:00:00,2.8209999999999997,5.8580000000000005,20.311751,0,28.990751000000003,Tue,0,2
2021-05-04 13:00:00,2.899,5.27,17.677303,0,25.846303,Tue,0,break
2021-05-04 14:00:00,2.867,5.398,14.786511,0,23.051511,Tue,0,3
2021-05-04 15:00:00,2.916,5.08,10.782012,0,18.778012,Tue,0,3
2021-05-04 16:00:00,2.6480000000000006,5.734,5.620502,0,14.002502000000002,Tue,0,4
2021-05-04 17:00:00,1.9700000000000002,6.46,2.644839,0,11.074839,Tue,0,4
2021-05-04 18:00:00,1.068,6.572,2.9392899999999997,0,10.57929,Tue,0,5
2021-05-04 19:00:00,0.3520000000000001,6.33,3.183508,0,9.865508,Tue,0,5
2021-05-04 20:00:00,0.12000000000000001,6.225999999999999,3.1315470000000003,0,9.477547,Tue,0,5
2021-05-04 21:00:00,0.0,6.0280000000000005,3.1021020000000004,0,9.130102,Tue,0,after_class
2021-05-04 22:00:00,0.0,5.97,3.1939010000000003,0,9.163901,Tue,0,after_class
2021-05-04 23:00:00,0.0,6.5520000000000005,3.14194,0,9.693940000000001,Tue,0,after_class
2021-05-05 00:00:00,0.0,4.965,2.393694,0,7.358694,Wed,0,after_class
2021-05-05 01:00:00,0.0,6.624,3.171385,0,9.795385,Wed,0,after_class
2021-05-05 02:00:00,0.0,6.474,3.204293,0,9.678293,Wed,0,after_class
2021-05-05 03:00:00,0.0,6.386,3.254521,0,9.640521,Wed,0,after_class
2021-05-05 04:00:00,0.0,6.626,3.232005,0,9.858005,Wed,0,after_class
2021-05-05 05:00:00,0.0,6.322,2.5391839999999997,0,8.861184,Wed,0,after_class
2021-05-05 06:00:00,0.434,5.728000000000001,3.0639979999999998,0,9.225998,Wed,0,after_class
2021-05-05 07:00:00,0.511,4.7620000000000005,6.521167999999999,0,11.794167999999999,Wed,0,after_class
2021-05-05 08:00:00,0.7310000000000002,4.854,10.499687000000002,0,16.084687000000002,Wed,0,after_class
2021-05-05 09:00:00,0.9460000000000002,4.264,9.650981999999999,0,14.860982,Wed,0,1
2021-05-05 10:00:00,0.9790000000000001,5.078,6.282145,0,12.339145,Wed,0,1
2021-05-05 11:00:00,1.143,5.402,3.822634,0,10.367633999999999,Wed,0,1
2021-05-05 12:00:00,1.2690000000000001,5.404,3.554168,0,10.227168,Wed,0,2
2021-05-05 13:00:00,1.59,5.994000000000001,3.562824,0,11.146824,Wed,0,break
2021-05-05 14:00:00,1.353,5.61,3.202562,0,10.165562,Wed,0,3
2021-05-05 15:00:00,1.3940000000000001,5.902,2.559971,0,9.855971,Wed,0,3
2021-05-05 16:00:00,1.482,6.3500000000000005,2.894257,0,10.726257,Wed,0,4
2021-05-05 17:00:00,1.539,6.824,3.135011,0,11.498011,Wed,0,4
2021-05-05 18:00:00,1.038,6.694,3.358444,0,11.090444,Wed,0,5
2021-05-05 19:00:00,0.43800000000000006,6.458,3.361907,0,10.257907,Wed,0,5
2021-05-05 20:00:00,0.09,6.029999999999999,3.393083,0,9.513082999999998,Wed,0,5
2021-05-05 21:00:00,0.0,6.0,3.270111,0,9.270111,Wed,0,after_class
2021-05-05 22:00:00,0.0,6.04,3.283967,0,9.323967,Wed,0,after_class
2021-05-05 23:00:00,0.0,6.574,3.32034,0,9.89434,Wed,0,after_class
2021-05-06 00:00:00,0.0,5.012,2.475099,0,7.487099,Thu,0,after_class
2021-05-06 01:00:00,0.0,6.58,3.270112,0,9.850112,Thu,0,after_class
2021-05-06 02:00:00,0.0,6.5280000000000005,3.2995539999999997,0,9.827554,Thu,0,after_class
2021-05-06 03:00:00,0.0,6.404,3.37057,0,9.77457,Thu,0,after_class
2021-05-06 04:00:00,0.0,6.682,3.2649150000000002,0,9.946915,Thu,0,after_class
2021-05-06 05:00:00,0.0,6.422000000000001,3.065729,0,9.487729000000002,Thu,0,after_class
2021-05-06 06:00:00,0.258,6.04,2.353857,0,8.651857,Thu,0,after_class
2021-05-06 07:00:00,1.351,5.886,2.476833,0,9.713833000000001,Thu,0,after_class
2021-05-06 08:00:00,6.147000000000001,9.276,3.97159,0,19.39459,Thu,0,after_class
2021-05-06 09:00:00,10.105999999999998,13.745999999999999,6.864114,0,30.716113999999997,Thu,0,1
2021-05-06 10:00:00,10.934000000000001,12.94,15.190078,0,39.064078,Thu,0,1
2021-05-06 11:00:00,11.980999999999998,13.926,17.420959,0,43.32795899999999,Thu,0,1
2021-05-06 12:00:00,11.959999999999999,12.908000000000001,18.562381000000002,0,43.430381000000004,Thu,0,2
2021-05-06 13:00:00,12.630999999999997,12.934,19.005786,0,44.570786,Thu,0,break
2021-05-06 14:00:00,12.483,14.623999999999999,16.993143,0,44.100143,Thu,0,3
2021-05-06 15:00:00,13.296,14.57,12.204025999999999,0,40.070026,Thu,0,3
2021-05-06 16:00:00,12.963999999999997,15.892000000000001,6.082958,0,34.938958,Thu,0,4
2021-05-06 17:00:00,13.147,16.137999999999998,3.6251800000000003,0,32.91018,Thu,0,4
2021-05-06 18:00:00,11.314000000000002,15.393999999999998,3.594006,0,30.302006,Thu,0,5
2021-05-06 19:00:00,8.473,13.902000000000001,3.7135160000000003,0,26.088516,Thu,0,5
2021-05-06 20:00:00,7.453000000000001,11.658,3.283967,0,22.394967,Thu,0,5
2021-05-06 21:00:00,6.778,11.41,3.2008289999999997,0,21.388828999999998,Thu,0,after_class
2021-05-06 22:00:00,0.267,6.54,3.2233460000000003,0,10.030346000000002,Thu,0,after_class
2021-05-06 23:00:00,0.0,6.854,3.223345,0,10.077345000000001,Thu,0,after_class
2021-05-07 00:00:00,0.0,7.04,3.240666,0,10.280666,Fri,0,after_class
2021-05-07 01:00:00,0.0,7.056,3.211221,0,10.267221,Fri,0,after_class
2021-05-07 02:00:00,0.0,6.7700000000000005,3.3082149999999997,0,10.078215,Fri,0,after_class
2021-05-07 03:00:00,0.0,6.858,3.1939,0,10.0519,Fri,0,after_class
2021-05-07 04:00:00,0.0,7.03,3.226811,0,10.256811,Fri,0,after_class
2021-05-07 05:00:00,0.0,6.736,2.629251,0,9.365251,Fri,0,after_class
2021-05-07 06:00:00,1.123,6.624,2.559972,0,10.306972,Fri,0,after_class
2021-05-07 07:00:00,2.107999999999999,5.994000000000001,6.673589,0,14.775589,Fri,0,after_class
2021-05-07 08:00:00,4.578000000000002,8.086,7.707622,0,20.371622000000002,Fri,0,after_class
2021-05-07 09:00:00,6.8229999999999995,11.932,3.613057,0,22.368057,Fri,0,1
2021-05-07 10:00:00,7.819999999999999,12.370000000000001,4.354373,0,24.544373,Fri,0,1
2021-05-07 11:00:00,10.79,16.176000000000002,3.202562,0,30.168562,Fri,0,1
2021-05-07 12:00:00,12.436000000000002,16.052,4.463495,1,33.951495,Fri,0,2
2021-05-07 13:00:00,14.213,17.434,4.134403000000001,1,36.781403,Fri,0,break
2021-05-07 14:00:00,14.271999999999997,18.671999999999997,3.299557,0,36.243556999999996,Fri,0,3
2021-05-07 15:00:00,13.447,18.39,3.938681,1,36.775681,Fri,0,3
2021-05-07 16:00:00,11.2,17.95,3.200828,0,32.350828,Fri,0,4
2021-05-07 17:00:00,11.270999999999999,16.840000000000003,3.872865,1,32.98386500000001,Fri,0,4
2021-05-07 18:00:00,8.699,13.724,3.628644,0,26.051644000000003,Fri,0,5
2021-05-07 19:00:00,5.796999999999999,11.026,3.6269109999999998,0,20.449911,Fri,0,5
2021-05-07 20:00:00,4.617999999999999,9.042,3.36364,0,17.02364,Fri,0,5
2021-05-07 21:00:00,4.659,8.585999999999999,3.315143,0,16.560142999999997,Fri,0,after_class
2021-05-07 22:00:00,3.707,8.213999999999999,3.214684,0,15.135684,Fri,0,after_class
2021-05-07 23:00:00,0.015,6.774,3.341125,0,10.130125,Fri,0,after_class
2021-05-08 00:00:00,0.0,5.306,2.605003,0,7.911003,Sat,1,after_class
2021-05-08 01:00:00,0.0,7.069999999999999,3.3601780000000003,0,10.430178,Sat,1,after_class
2021-05-08 02:00:00,0.0,7.098,3.370568,0,10.468568,Sat,1,after_class
2021-05-08 03:00:00,0.0,6.973999999999999,3.2874309999999998,0,10.261430999999998,Sat,1,after_class
2021-05-08 04:00:00,0.0,7.0440000000000005,3.2302720000000003,0,10.274272,Sat,1,after_class
2021-05-08 05:00:00,0.0,6.7540000000000004,2.691605,0,9.445605,Sat,1,after_class
2021-05-08 06:00:00,0.7600000000000001,6.3180000000000005,3.155794,0,10.233794,Sat,1,after_class
2021-05-08 07:00:00,1.9909999999999999,5.246,8.15276,0,15.38976,Sat,1,after_class
2021-05-08 08:00:00,6.444999999999999,8.684,12.896844999999999,0,28.025844999999997,Sat,1,after_class
2021-05-08 09:00:00,7.247999999999999,9.342,16.51856,1,34.10856,Sat,1,1
2021-05-08 10:00:00,8.885000000000002,9.242,19.172061,0,37.299061,Sat,1,1
2021-05-08 11:00:00,9.320000000000004,9.966,19.478634,1,39.764634,Sat,1,1
2021-05-08 12:00:00,9.340999999999998,10.52,14.291145,0,34.152145,Sat,1,2
2021-05-08 13:00:00,10.167000000000002,11.533999999999999,10.194845,1,32.895845,Sat,1,break
2021-05-08 14:00:00,9.946000000000002,12.682,5.837008,0,28.465008,Sat,1,3
2021-05-08 15:00:00,9.901,12.512,4.146527,0,26.559527,Sat,1,3
2021-05-08 16:00:00,8.65,12.046,2.83017,1,24.526169999999997,Sat,1,4
2021-05-08 17:00:00,7.257999999999998,11.584,3.947343,0,22.789343,Sat,1,4
2021-05-08 18:00:00,4.567999999999999,9.442,3.678874,0,17.688874,Sat,1,5
2021-05-08 19:00:00,2.3189999999999995,7.774,3.588809,0,13.681809,Sat,1,5
2021-05-08 20:00:00,0.0,6.038,3.244129,0,9.282129000000001,Sat,1,5
2021-05-08 21:00:00,0.002,6.116,3.3376599999999996,0,9.455659999999998,Sat,1,after_class
2021-05-08 22:00:00,0.007,6.117999999999999,3.356713,0,9.481713,Sat,1,after_class
2021-05-08 23:00:00,0.0,6.795999999999999,3.4138710000000003,0,10.209871,Sat,1,after_class
2021-05-09 00:00:00,0.0,5.249,2.552177,0,7.801176999999999,Sun,1,after_class
2021-05-09 01:00:00,0.0,6.686000000000001,3.4208,0,10.1068,Sun,1,after_class
2021-05-09 02:00:00,0.0,6.62,3.3411239999999998,0,9.961124,Sun,1,after_class
2021-05-09 03:00:00,0.0,6.65,3.3549800000000003,0,10.00498,Sun,1,after_class
2021-05-09 04:00:00,0.0,6.78,3.332466,0,10.112466000000001,Sun,1,after_class
2021-05-09 05:00:00,0.0,6.594,3.055336,0,9.649336,Sun,1,after_class
2021-05-09 06:00:00,0.754,6.172,2.464708,0,9.390708,Sun,1,after_class
2021-05-09 07:00:00,1.115,5.140000000000001,4.984839,0,11.239839,Sun,1,after_class
2021-05-09 08:00:00,3.1169999999999995,7.03,10.477172,1,21.624172,Sun,1,after_class
2021-05-09 09:00:00,5.191999999999999,7.792,17.124779,0,30.108779,Sun,1,1
2021-05-09 10:00:00,5.312000000000001,7.162000000000001,19.637982,0,32.111982000000005,Sun,1,1
2021-05-09 11:00:00,6.767999999999999,7.465999999999999,19.889131,0,34.123131,Sun,1,1
2021-05-09 12:00:00,6.915,7.462,19.849294,1,35.226293999999996,Sun,1,2
2021-05-09 13:00:00,6.608999999999999,7.351999999999999,18.624733,1,33.585733,Sun,1,break
2021-05-09 14:00:00,6.088999999999999,7.09,15.735674,0,28.914673999999998,Sun,1,3
2021-05-09 15:00:00,6.542000000000001,8.992,8.585772,1,25.119772000000005,Sun,1,3
2021-05-09 16:00:00,6.175999999999999,10.065999999999999,2.939289,0,19.181288999999996,Sun,1,4
2021-05-09 17:00:00,5.272,9.52,3.27011,0,18.06211,Sun,1,4
2021-05-09 18:00:00,3.6519999999999997,8.882,3.27704,0,15.811039999999998,Sun,1,5
2021-05-09 19:00:00,2.551,8.016,3.400014,0,13.967014,Sun,1,5
2021-05-09 20:00:00,1.0590000000000002,7.218,3.178314,0,11.455314000000001,Sun,1,5
2021-05-09 21:00:00,0.0,6.322,3.095174,0,9.417174,Sun,1,after_class
2021-05-09 22:00:00,0.0,6.194,3.017232,0,9.211231999999999,Sun,1,after_class
2021-05-09 23:00:00,0.0,6.88,3.063996,0,9.943996,Sun,1,after_class
2021-05-10 00:00:00,0.0,5.178999999999999,2.312287,0,7.491287,Mon,0,after_class
2021-05-10 01:00:00,0.0,6.928,3.121155,0,10.049154999999999,Mon,0,after_class
2021-05-10 02:00:00,0.0,6.904000000000001,2.98259,0,9.886590000000002,Mon,0,after_class
2021-05-10 03:00:00,0.0,6.874,3.0068390000000003,0,9.880839,Mon,0,after_class
2021-05-10 04:00:00,0.0,6.762,3.0674609999999998,0,9.829460999999998,Mon,0,after_class
2021-05-10 05:00:00,0.0,6.502,2.414478,0,8.916478,Mon,0,after_class
2021-05-10 06:00:00,0.48100000000000004,6.272,3.192169,0,9.945169,Mon,0,after_class
2021-05-10 07:00:00,2.38,5.638,8.620413,0,16.638413,Mon,0,after_class
2021-05-10 08:00:00,4.3169999999999975,7.02,11.040085,0,22.377084999999994,Mon,0,after_class
2021-05-10 09:00:00,7.018,9.558,15.49492,1,33.07092,Mon,0,1
2021-05-10 10:00:00,9.249,10.501999999999999,18.396103,0,38.147103,Mon,0,1
2021-05-10 11:00:00,11.899000000000003,14.639999999999999,19.92897,0,46.46797,Mon,0,1
2021-05-10 12:00:00,11.358999999999998,14.712,18.480974,0,44.551974,Mon,0,2
2021-05-10 13:00:00,12.937999999999999,15.134,18.858562,0,46.930561999999995,Mon,0,break
2021-05-10 14:00:00,13.836,16.72,16.554933,0,47.110932999999996,Mon,0,3
2021-05-10 15:00:00,13.183999999999997,15.782,10.866883,0,39.832882999999995,Mon,0,3
2021-05-10 16:00:00,11.854999999999999,15.604,6.321983,0,33.780983,Mon,0,4
2021-05-10 17:00:00,10.605000000000002,13.758,2.968735,0,27.331735,Mon,0,4
2021-05-10 18:00:00,8.487000000000002,12.84,3.32034,0,24.64734,Mon,0,5
2021-05-10 19:00:00,3.7979999999999996,9.604,3.410407,0,16.812407,Mon,0,5
2021-05-10 20:00:00,2.1109999999999998,7.3580000000000005,3.228541,0,12.697541000000001,Mon,0,5
2021-05-10 21:00:00,0.918,6.8500000000000005,3.1505989999999997,0,10.918599,Mon,0,after_class
2021-05-10 22:00:00,0.0,6.4479999999999995,3.2458609999999997,0,9.693860999999998,Mon,0,after_class
2021-05-10 23:00:00,0.0,6.997999999999999,3.297825,0,10.295824999999999,Mon,0,after_class
2021-05-11 00:00:00,0.0,5.201999999999999,2.4040850000000002,0,7.606084999999999,Tue,0,after_class
2021-05-11 01:00:00,0.0,7.16,3.1765809999999997,0,10.336580999999999,Tue,0,after_class
2021-05-11 02:00:00,0.0,6.9159999999999995,3.154064,0,10.070063999999999,Tue,0,after_class
2021-05-11 03:00:00,0.0,6.742,3.0986380000000002,0,9.840638,Tue,0,after_class
2021-05-11 04:00:00,0.0,7.0920000000000005,3.065729,0,10.157729,Tue,0,after_class
2021-05-11 05:00:00,0.012,6.548,2.421406,0,8.981406,Tue,0,after_class
2021-05-11 06:00:00,0.608,6.55,2.85615,0,10.014149999999999,Tue,0,after_class
2021-05-11 07:00:00,1.8459999999999999,6.061999999999999,5.016018,0,12.924018,Tue,0,after_class
2021-05-11 08:00:00,5.007999999999999,9.724,2.9444850000000002,0,17.676485,Tue,0,after_class
2021-05-11 09:00:00,5.321999999999999,11.143999999999998,4.550095,1,22.016094999999996,Tue,0,1
2021-05-11 10:00:00,7.182,12.149999999999999,4.059928,0,23.391928,Tue,0,1
2021-05-11 11:00:00,13.105000000000002,18.990000000000002,3.431191,0,35.526191000000004,Tue,0,1
2021-05-11 12:00:00,13.754999999999999,18.404,3.813975,0,35.972975,Tue,0,2
2021-05-11 13:00:00,15.046000000000001,18.52,4.059926,0,37.625926,Tue,0,break
2021-05-11 14:00:00,14.996,17.654,5.591056999999999,0,38.241057,Tue,0,3
2021-05-11 15:00:00,14.542000000000002,18.485999999999997,4.763137,0,37.791137,Tue,0,3
2021-05-11 16:00:00,14.604999999999999,19.014000000000003,4.340518,0,37.959518,Tue,0,4
2021-05-11 17:00:00,13.330000000000005,15.578,3.081319,0,31.989319000000005,Tue,0,4
2021-05-11 18:00:00,11.878999999999996,14.632,3.380961,0,29.891960999999995,Tue,0,5
2021-05-11 19:00:00,10.81,14.29,3.4641,0,28.564100000000003,Tue,0,5
2021-05-11 20:00:00,8.613000000000003,11.512,3.167919,0,23.292919000000005,Tue,0,5
2021-05-11 21:00:00,0.046,6.228,3.266647,0,9.540647,Tue,0,after_class
2021-05-11 22:00:00,0.0,6.078,3.232006,0,9.310006000000001,Tue,0,after_class
2021-05-11 23:00:00,0.0,6.802,3.2718439999999998,0,10.073844,Tue,0,after_class
2021-05-12 00:00:00,0.0,6.788,3.225079,0,10.013079000000001,Wed,0,after_class
2021-05-12 01:00:00,0.0,6.912,3.141939,0,10.053939,Wed,0,after_class
2021-05-12 02:00:00,0.0,6.574000000000001,2.996449,0,9.570449,Wed,0,after_class
2021-05-12 03:00:00,0.0,6.67,3.062264,0,9.732264,Wed,0,after_class
2021-05-12 04:00:00,0.0,6.868,3.0536060000000003,0,9.921606,Wed,0,after_class
2021-05-12 05:00:00,0.0,6.25,2.499349,0,8.749349,Wed,0,after_class
2021-05-12 06:00:00,0.0,5.514,3.0639969999999996,0,8.577997,Wed,0,after_class
2021-05-12 07:00:00,1.906,5.364,8.606556000000001,0,15.876556,Wed,0,after_class
2021-05-12 08:00:00,5.985,7.725999999999999,11.428065,0,25.139065,Wed,0,after_class
2021-05-12 09:00:00,10.347,11.597999999999999,14.02441,0,35.969409999999996,Wed,0,1
2021-05-12 10:00:00,10.375999999999998,12.172,12.863935,1,36.411935,Wed,0,1
2021-05-12 11:00:00,12.101,14.66,14.92161,0,41.682610000000004,Wed,0,1
2021-05-12 12:00:00,11.122999999999998,14.132000000000001,11.318947999999999,0,36.573948,Wed,0,2
2021-05-12 13:00:00,11.563999999999998,13.56,12.096637,0,37.220636999999996,Wed,0,break
2021-05-12 14:00:00,13.525,17.291999999999998,6.164367,0,36.981367,Wed,0,3
2021-05-12 15:00:00,12.073000000000002,16.212,4.156921,0,32.441921,Wed,0,3
2021-05-12 16:00:00,10.814000000000002,14.59,3.046676,0,28.450676000000005,Wed,0,4
2021-05-12 17:00:00,6.9510000000000005,11.626,3.008571,0,21.585570999999998,Wed,0,4
2021-05-12 18:00:00,4.973,10.456,3.389621,0,18.818621,Wed,0,5
2021-05-12 19:00:00,2.6969999999999996,8.978,3.4381199999999996,0,15.113119999999999,Wed,0,5
2021-05-12 20:00:00,0.5449999999999999,7.236,3.349785,0,11.130785,Wed,0,5
2021-05-12 21:00:00,0.156,6.564,3.332464,0,10.052464,Wed,0,after_class
2021-05-12 22:00:00,0.046,6.5280000000000005,3.202561,0,9.776561000000001,Wed,0,after_class
2021-05-12 23:00:00,0.0,6.93,3.342858,0,10.272858,Wed,0,after_class
2021-05-13 00:00:00,0.0,5.28,2.373775,0,7.653775,Thu,0,after_class
2021-05-13 01:00:00,0.0,7.127999999999999,3.292626,0,10.420625999999999,Thu,0,after_class
2021-05-13 02:00:00,0.0,6.798000000000001,3.190435,0,9.988435,Thu,0,after_class
2021-05-13 03:00:00,0.0,6.884,3.197365,0,10.081365,Thu,0,after_class
2021-05-13 04:00:00,0.0,6.91,3.190436,0,10.100436,Thu,0,after_class
2021-05-13 05:00:00,0.0,6.92,2.90638,0,9.82638,Thu,0,after_class
2021-05-13 06:00:00,0.344,6.526,2.454314,0,9.324314000000001,Thu,0,after_class
2021-05-13 07:00:00,1.575,6.538,2.514938,0,10.627938,Thu,0,after_class
2021-05-13 08:00:00,5.973,9.751999999999999,3.129817,0,18.854816999999997,Thu,0,after_class
2021-05-13 09:00:00,9.797999999999995,14.486,3.715249,0,27.999248999999995,Thu,0,1
2021-05-13 10:00:00,10.216000000000001,15.110000000000001,3.822635,0,29.148635,Thu,0,1
